,prob_neg_drop_one_det,prob_neg_drop_zero_det,prob_neg_drop,lambda_rho,var,r,q_single,q_chip,q_chip_uncor,rho,lambda,r_like,Phi_like,q_chip_like,lambda_like,rho_like,var_lam_chip_like,var_r_chip_like,var_rho_chip_like,var_q_chip_like,cov_lam_r_chip_like,cov_lam_rho_chip_like,cov_lam_q_chip_like,cov_r_rho_chip_like,cov_r_q_chip_like,cov_rho_q_chip_like
0,0.8205128205128205,0.9763779527559056,0.752,2.19,4.927755511022045,1.7518364882076505,0.8519101246370544,0.8833989773385957,0.8586688877814731,0.8250202013631301,2.6544804556077506,1.6169473200345172,0.15426930865496766,0.8883482086853259,2.777295131147607,0.7885370105031183,0.1613003108552436,0.03960451916926014,0.011905971933572571,0.0003056431147775163,0.006109761791854176,-0.04151093057086364,0.005559444757015253,-0.0017346997962885253,0.0,-0.001578452322041338
1,0.8559322033898306,0.970873786407767,0.746,2.466,5.51988376753507,1.991286002645864,0.8947944708034307,0.8990145674437454,0.871983826031959,0.7888490135743738,3.12607350401092,1.9062694500112265,0.1265527923999213,0.8938179179180058,3.019322908023789,0.8167394065227855,0.17317130989006208,0.05915172624095092,0.011628797942763593,0.0002566502819884643,0.0074858161310680385,-0.04262282858722778,0.00524732539363637,-0.002024944403256597,0.0,-0.0014194233470164314
2,0.7903225806451613,0.9797979797979798,0.734,2.494,6.150264529058116,1.7011996671921148,0.8163529647974761,0.8843202040344209,0.8640187306788438,0.8507038987286571,2.9316898673289065,1.7677611354088212,0.19026045582517076,0.898986882957971,3.3048446162408798,0.7546497005468351,0.30170178912894197,0.04640303091841024,0.014854465134855417,0.00031503852781108896,0.008828661814206225,-0.0645615999486085,0.00825120221461954,-0.0020159940233130747,0.0,-0.0018841331449636206
3,0.8738738738738738,0.98989898989899,0.758,2.476,5.4683607214428855,2.04874230438498,0.8871764080002502,0.8892553268141387,0.8801771241550296,0.9242364815975986,2.6789680447585065,2.037418969874789,0.046192054763017056,0.8894079955810122,2.6844840962248964,0.9223373695831982,0.05827633663588829,0.07657980915381118,0.00546388356625746,0.00016486828046638106,0.0035373787381742412,-0.015747433340252918,0.0018040728685801632,-0.0012153756489655988,0.0,-0.0006198449178680632
4,0.9278350515463918,0.9736842105263158,0.8,2.336,4.780665330661322,2.232164841362486,0.9643646347592304,0.92304201239476,0.8995384316159383,0.7660440588686789,3.0494329574853536,2.0264466488759814,0.13318979198510486,0.9190417059293592,2.9170333617099096,0.8008136042128366,0.21763752143839232,0.06398009756670876,0.015439381607073975,0.00020742509103243537,0.008521495886096653,-0.055840920590903426,0.005425947083876061,-0.0023394075376051734,0.0,-0.00148958606286212
5,0.8608695652173913,0.990990990990991,0.744,2.342,5.548132264529057,1.7107728401235116,0.8733031504658367,0.8713429366874406,0.8621646227931933,0.9334110438100647,2.5090768054770973,1.7645016325002758,0.03491895189485559,0.8684440108865815,2.485394732961423,0.9423050467357498,0.03586070487179581,0.04516518364798211,0.003477567635061892,0.00018048477488794452,0.0015771208751262057,-0.009056935248304006,0.0011917555955561214,-0.0005979448416119229,0.0,-0.0004518386143154077
6,0.8818181818181818,0.9333333333333333,0.752,2.45,5.698897795591182,1.8475496545768575,0.980754004633543,0.9409542416294181,0.8742125725920912,0.46940906247415176,5.2193282913768,1.8774926006032966,0.4064848541578652,0.9260491018253031,4.2090601986254725,0.5820776810937706,1.252581994903955,0.05258214537640295,0.023548763921000075,0.00039801964584286644,0.02137384569463482,-0.16944755252054958,0.020813323645417322,-0.0029558233788274085,0.0,-0.002878307886243816
7,0.8761904761904762,0.9433962264150944,0.748,2.412,5.429114228456915,1.928247841970322,0.9572561281426555,0.9252924598428738,0.8700860306502354,0.575053941705011,4.19438912608532,1.939318791149258,0.3003138195227914,0.9152240730827572,3.718761166131329,0.6486030944840784,0.6570519729180299,0.05661206339869632,0.019450101596342393,0.0003638306988969228,0.017001384990328914,-0.11081422346641595,0.013969252822032431,-0.0029652753760237233,0.0,-0.0024364298225224355
8,0.8571428571428571,0.9423076923076923,0.714,2.43,5.279659318637275,2.072142435195994,0.9360840835085652,0.903364918932796,0.8494643841666076,0.6419416463819192,3.78539079633772,2.027853892771674,0.22240410985002634,0.8917134220322188,3.421445026863359,0.7102262292455199,0.3534318926280023,0.06591132673888954,0.014557254216001419,0.0003813874438072983,0.014658949952396968,-0.0695485933116302,0.010068773947360287,-0.003042916272991891,0.0,-0.002090083955057746
9,0.8770491803278688,0.9666666666666667,0.756,2.436,5.428761523046091,1.9828161897644827,0.922938219534159,0.9079623486595954,0.8766811219367662,0.7463387016318049,3.2639336465788213,2.1588596389747794,0.1324177796428544,0.900972827970511,3.0444411111636076,0.8001468614608686,0.19701904917722238,0.08283160010934058,0.012700531784473187,0.0002495621737274877,0.010968376570743696,-0.04792394899252532,0.0056390346900148484,-0.0028827334042428304,0.0,-0.0014820637825245374
10,0.7672413793103449,0.97,0.708,2.328,5.1186533066132265,1.9420484755869862,0.8034739198499804,0.8666604774996044,0.8376657811778929,0.8213888819492511,2.8342238994949454,2.155375249986851,0.14659145929229037,0.8747427370581318,2.9852245204505095,0.7798408407983578,0.16546603702821874,0.07613463953717985,0.010435167639187984,0.00033891732595422595,0.0111606879124477,-0.03950542019873393,0.005987556909948171,-0.0029155462799889506,0.0,-0.0015641508312002387
11,0.8854166666666666,0.9908256880733946,0.76,2.562,6.467090180360723,1.6808431295672872,0.8985284336839123,0.8927467522250602,0.8836410123157408,0.9217444213761302,2.779512347007242,1.6604668931929794,0.05401041674441653,0.89351030726449,2.7900571965908543,0.918260745023609,0.07352162137073726,0.03497731306080409,0.006397558690939513,0.00016590763332237541,0.001889139255013952,-0.019274959605801837,0.002132145124314159,-0.000621751561897046,0.0,-0.0007017294028034524
12,0.8165137614678899,0.9761904761904762,0.78,2.204,5.268921843687374,1.5849069724257165,0.8492432960305061,0.904288883636796,0.8779512185799271,0.7842037851552256,2.810493957975145,1.5957201499649658,0.21091453657510195,0.9106116038790786,3.0054162145449377,0.7333426862254807,0.3017004306233384,0.03826968697192547,0.017061280572900087,0.0003010834428692734,0.008071633292557877,-0.06938795170240324,0.008102945409931839,-0.001969535271801838,0.0,-0.001977175648584029
13,0.9074074074074074,1.0,0.77,2.432,5.163703406813627,2.1651779564528435,0.9074074074074074,0.8857754185320139,0.8857754185320139,1.0,2.432,2.006330214876897,0.0,0.8831473942191497,2.432,1.0,0.010759962644776204,0.062150434219151555,0.0,8.511750627672339e-05,0.0,0.0,0.0,0.0,0.0,0.0
14,0.8241758241758241,0.990990990990991,0.766,2.482,5.9816392785571155,1.7602739910211185,0.8359550746333315,0.8928484420230274,0.8840384763483446,0.9240268202999165,2.686069219499932,1.7991117701795933,0.06759594349686832,0.8968406426746687,2.771385789320838,0.895580835250023,0.08747793614013417,0.04437562527903459,0.0077321621075271815,0.00017642134015074298,0.0029996122589998233,-0.023718431373121057,0.0026006627743527288,-0.0009693328379949599,0.0,-0.0008404112298740025
15,0.8545454545454545,0.9705882352941176,0.752,2.328,4.717851703406815,2.267749079273077,0.8921076393277286,0.895702068167449,0.8695426867167273,0.7994793791750116,2.9118949914659207,2.2325381895937855,0.16122044882028622,0.9012974690262394,3.0632520137883654,0.759976648842852,0.23346805980157673,0.08598770417085905,0.013594788671449127,0.0002817069368167733,0.013862976259451893,-0.05431672085396755,0.0067260047655501995,-0.003439331205275802,0.0,-0.001668686265059302
16,0.8623853211009175,0.9642857142857143,0.774,2.352,5.19448496993988,1.9461506598984768,0.9111948730954287,0.9180547608120768,0.8835842936143539,0.7039019195267874,3.341374607390161,1.8551293235755568,0.2402422890352489,0.9184169995249609,3.36273037896311,0.6994316329117155,0.4702382757697144,0.049554133476448305,0.019650110569554076,0.00030387100305530876,0.011904998457540198,-0.09387274842189296,0.010537845868168685,-0.0024761820225195465,0.0,-0.0021918209051353904
17,0.8863636363636364,1.0,0.788,2.47,5.407915831663326,2.0766081635994063,0.8863636363636364,0.8977881203575432,0.8977881203575432,1.0000000000000007,2.4699999999999984,2.1300571767927723,1.6445393764369604e-15,0.8985464371399305,2.47,1.0,0.01066839083050922,0.07360316262192752,3.735731430729789e-32,8.989844876166735e-05,1.2104329916205288e-16,-7.103072390279995e-18,0.0,-4.900538427613477e-17,0.0,0.0
