,prob_neg_drop_one_det,prob_neg_drop_zero_det,prob_neg_drop,lambda_rho,var,r,q_single,q_chip,q_chip_uncor,rho,lambda,r_like,Phi_like,q_chip_like,lambda_like,rho_like,var_lam_chip_like,var_r_chip_like,var_rho_chip_like,var_q_chip_like,cov_lam_r_chip_like,cov_lam_rho_chip_like,cov_lam_q_chip_like,cov_r_rho_chip_like,cov_r_q_chip_like,cov_rho_q_chip_like,concentration,dataset,date,date_index
10,1.0,1.0,0.997907949790795,2.65690376569038,3.45855810811996,8.80571244552294,1.0,0.999211679894414,0.999211679894414,0.999999999999113,2.65690376569273,9.36940877687355,5.14263526229447e-14,0.999210425777324,2.65690376569038,1.0,0.0071345769562714,8.7822965602821,3.29291534566228e-27,5.62399753377059e-07,4.5164147974834097e-13,-1.38095054525478e-16,0.0,-1.69987895527328e-13,0.0,0.0,8.0,1,20220602,1
11,1.0,1.0,1.0,2.86521739130435,4.66588993085157,4.55911361956859,1.0,1.0,1.0,,,4.9524351149401,0.0,1.0,2.86521739130435,1.0,,,,,,,,,,,16.0,1,20220602,1
12,0.0555555555555555,0.333333333333333,0.0708333333333333,2.68958333333333,4.87003740431455,3.31759269925332,0.232094179984464,0.370587924803127,0.0,0.417879432372656,6.43626636052004,3.07219005062148,0.933595667203154,0.473929221721962,8.06875,0.333333333333333,3.89096989917769,0.22159318206674,0.0065938727781711,0.0127126455115247,0.206878434659268,-0.158224044047715,0.201121532678479,-0.0085464883928434,0.0,-0.0083086613035261,0.0,2,20220628,1
13,0.064516129032258,0.727272727272727,0.0277185501066098,5.35181236673774,10.5191259818126,5.54289863986751,0.0939555265759431,0.178308988392668,0.0579275206175522,0.872216341725608,6.13587720238034,5.61773227242795,0.249329687250106,0.406754226591102,8.086845500897,0.661792334989473,2.12650198425909,0.64002476470189,0.014018651381076,0.008989197068163,0.159577174415445,-0.170581354342019,0.118065642700634,-0.0130591033123738,0.0,-0.0096619797368725,2.0,2,20220628,1
14,0.106666666666667,0.558823529411765,0.0914893617021276,3.78510638297872,7.97717642789094,3.4176505108388,0.22630863830767,0.438327786830228,0.0850994833428862,0.613916161313389,6.16551024635189,3.37911209023152,1.05666972528342,0.719852856958275,11.3553191489362,0.333333333333333,15.6159762550003,0.20708158528806,0.0134072284957879,0.0084767871954166,0.218816841837589,-0.45531163570084,0.351739239596493,-0.0064233286905044,0.0,-0.0103252415595747,4.0,2,20220628,1
15,0.24,0.842105263157895,0.0511111111111111,7.64666666666667,37.8949220489978,1.93305400169512,0.311497118806311,0.191998094969761,0.0755226227168104,0.87400938615151,8.7489525717074,1.91549721264009,0.110576632007843,0.21201841841274,8.70401854314746,0.878521412696986,0.53045990831479,0.0264040180272901,0.0043388409362325,0.0035582499692661,0.0029196673849321,-0.042717448253721,0.0185772805163837,-0.0002946903551389,0.0,-0.0018750578991092,5.0,2,20220628,1
16,0.216216216216216,0.75,0.10655737704918,5.94877049180328,19.0753988958831,2.69588421906958,0.320753387111646,0.576963458359977,0.413315659964818,0.721063292084215,8.24999768690001,2.80894602928539,1.35852090610117,0.836433429820614,17.8463114754098,0.333333333333333,76.7554257641697,0.0787412214353402,0.0267091764824109,0.0059639412066016,0.106971595491851,-1.42861472805181,0.667791408171426,-0.0019980150266017,0.0,-0.0124730052125255,6.0,2,20220628,1
17,0.292682926829268,0.68421052631579,0.105263157894737,5.22587719298246,14.7027135145556,2.88174149151082,0.487976419540403,0.565384392852929,0.347016712975301,0.665584580468186,7.85155988635804,3.13219653519196,1.25049798863736,0.802813158339401,15.6776315789474,0.333333333333333,52.1360375632747,0.113760918431993,0.0235063929627007,0.0075693794545699,0.142257799684747,-1.10411171755345,0.617750599400266,-0.0030246447827782,0.0,-0.0131344371392978,7.0,2,20220628,1
18,0.264705882352941,0.513513513513513,0.115138592750533,3.16204690831557,4.7685564849744,6.22376660286252,0.573744612707505,0.518149718939078,0.182645733035123,0.589524396624491,5.36372527824271,6.38313046742131,0.282072680200815,0.566486542946677,5.85448067368185,0.540107156306824,1.05407757021816,2.56708149281362,0.0088580839712834,0.0040315871667906,0.724103556971848,-0.0950364415513546,0.0529940218673256,-0.0668024261803165,0.0,-0.0048889819690911,8.0,3,20220628,2
19,0.454545454545454,0.517241379310345,0.201680672268908,3.0546218487395,4.06016806722689,9.2792498914993,0.943492758649565,0.725217605715981,0.427917576932966,0.480319588934165,6.35956125694923,9.39101882577882,0.142949366070623,0.636824651954478,4.83371829350465,0.63194039521173,0.518653729700273,6.79046134635446,0.0087029482599996,0.0019721218467585,0.97069214478844,-0.0657957023069923,0.024192615333828,-0.126904287829685,0.0,-0.0031628427572637,9.0,3,20220628,2
20,0.557692307692308,0.971428571428571,0.353813559322034,3.66737288135593,6.41354042966641,4.89759769362197,0.577503009054089,0.698265798512093,0.68440191562022,0.956071080345374,3.83587889723756,4.97353351397223,0.106117167532689,0.758987025536421,4.58432139294325,0.799981625852237,0.281342389306262,0.580398134997935,0.0080728914923796,0.0007645871346505,0.0615902061272358,-0.0458382062528757,0.0121872516990782,-0.01074772665592,0.0,-0.0021267220583414,10.0,3,20220628,2
21,0.851851851851852,0.96551724137931,0.615044247787611,3.61504424778761,5.28385299138591,7.83106210558545,0.886237515553026,0.875504431781173,0.861284529783915,0.897488708540531,4.02795513011667,7.24892996016867,0.0221153445745508,0.867652525021164,3.8553047808456,0.937680534558077,0.114859733512851,1.65339218053864,0.0060551682029247,0.0001975348537832,0.0365653377894798,-0.0247581510268741,0.0032773926214487,-0.0088933579661673,0.0,-0.0007971217426194,12.0,3,20220628,2
22,1.0,1.0,0.952688172043011,3.55698924731183,6.74728401928068,3.96583181487139,1.0,0.98629036771829,0.98629036771829,1.00000000000002,3.55698924731177,4.06592711220602,7.29566681362293e-16,0.986073351086471,3.55698924731183,1.0,0.0143413873210741,0.446604197853753,1.93916399547681e-32,7.9154043292465e-06,3.25827542510632e-16,-2.94153218536573e-18,0.0,-9.160206001659231e-17,0.0,0.0,14.0,3,20220628,2
23,1.0,1.0,1.0,3.21308016877637,5.25894059821054,5.04623092682784,1.0,1.0,1.0,,,5.10525372391589,0.0,1.0,3.21308016877637,1.0,,,,,,,,,,,20.0,3,20220628,2
24,0.016260162601626,0.244897959183673,0.15546218487395,0.550420168067227,0.690084033613446,2.16922509075832,0.127002994391453,0.155947153945047,0.0,0.157639263176432,3.4916438771424,1.99784299615463,0.431996330516596,0.0156129847727616,1.65126050420168,0.333333333333333,0.140669048183731,0.668993935701761,0.0057567698072648,0.000353967835347,0.289002925361016,-0.027117219619462,0.0005505729125553,-0.0583398610991704,0.0,-0.0001111419450281,0.0,4,20221012,1
25,0.95,0.984496124031008,0.931442080378251,1.30732860520095,1.66361915005658,4.79695042895163,0.968108963499702,0.960504596561183,0.945270357713626,0.72164556150681,1.81159377253179,5.21585002700283,0.074832929968839,0.960141679946898,1.79547717495888,0.728123210606054,0.0446979788994683,-26.1666512158797,0.0066731549619406,0.0001418863177487,-1.95812717795696,-0.0158125811382556,0.0040690097162965,0.794082969961259,0.0,-0.0016501131063862,4.0,4,20221012,1
26,1.0,1.0,0.986842105263158,3.32894736842105,7.03880855986119,2.98714426493557,1.0,0.996012362495675,0.996012362495675,0.999999999999998,3.32894736842106,2.95767447693075,6.249757414470081e-15,0.995980747681741,3.32894736842105,1.0,0.0155170460835404,0.162158837846868,6.262402074205599e-31,2.34514304478393e-06,1.01345339915532e-15,-2.9131663279279704e-17,0.0,-3.04436594212664e-16,0.0,0.0,5.0,4,20221012,1
27,1.0,1.0,1.0,1.41666666666667,2.12247738343772,2.84345986361022,1.0,1.0,1.0,,,3.02572072922725,2.68769810090492e-06,1.0,1.41667860646283,0.99999157197962,,,,,,,,,,,6.0,4,20221012,1
28,1.0,1.0,1.0,1.69665271966527,2.3123996736928,4.67502182888408,1.0,1.0,1.0,,,4.51754903552389,5.39245010834432e-09,1.0,1.69665275317504,0.999999980249481,,,,,,,,,,,7.0,4,20221012,1
29,1.0,1.0,1.0,1.77586206896552,2.83950249497281,2.96499269008496,1.0,1.0,1.0,,,3.10532237703756,0.0,1.0,1.77586206896552,1.0,,,,,,,,,,,8.0,4,20221012,1
30,0.0437956204379562,0.697916666666667,0.308370044052863,1.05726872246696,1.61260709319174,2.01285776462382,0.0750285324401226,0.0563811155593055,0.0,0.624204216109143,1.69378657686301,2.12337097241131,0.198250977293799,0.070135925870462,1.68783365039603,0.626405761147662,0.0219254079882992,0.203138991064802,0.0024062527258489,0.0007500653194135,0.0402725035050732,-0.005660689123436,0.0009215566946267,-0.014946335621107,0.0,-0.0003420173680047,0.0,5,20221013,1
31,0.0746268656716417,0.51063829787234,0.172916666666667,1.63541666666667,3.00876391788448,1.94749555965501,0.206376267966479,0.161485890576232,0.0,0.481505578895994,3.39646462750522,2.12588675830363,0.462344710460813,0.197036718819756,3.37443540963982,0.484648976239028,0.139658283927964,0.135875376136021,0.0026598430398891,0.0030170090367848,0.0628212614383627,-0.0174458764276253,0.0117165127457167,-0.0090226234454422,0.0,-0.0016827691800179,2.0,5,20221013,1
32,0.391608391608392,0.800970873786408,0.495850622406639,1.09958506224066,1.80295201042089,1.71899932493415,0.556294382796993,0.565462175057585,0.212213812482822,0.551593607285657,1.99346955388338,1.66878721901652,0.312922789393724,0.552321025793793,1.96587183857193,0.559337104619921,0.0567909410802487,0.0958425643757373,0.0041384303690842,0.0020151388423664,0.0299913225871032,-0.013630878787559,0.0072479416291575,-0.0085332416948291,0.0,-0.0020622110789542,3.0,5,20221013,1
33,1.0,1.0,0.968879668049792,1.55186721991701,4.49314619439101,0.818790699268384,1.0,0.979229447756321,0.979229447756321,1.0,1.55186721991701,0.905197929589312,6.31604176930475e-13,0.978370016711617,1.55186721991701,1.0,0.0087393803622488,0.0118829007741526,3.41599770898381e-27,2.96628453912145e-05,7.5052897630052e-15,-3.55689524834283e-15,0.0,-4.8362963446103e-15,0.0,0.0,4.0,5,20221013,1
34,0.888888888888889,1.0,0.646055437100213,2.7228144989339,4.31616642064403,4.65290730477646,0.888888888888889,0.831778308566252,0.831778308566252,1.0,2.7228144989339,4.5553421099026,0.0,0.825639059287196,2.7228144989339,1.0,0.0092756768432865,0.653284829243071,0.0,0.0001371434108521,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5,20221013,1
35,1.0,1.0,0.997863247863248,2.2457264957265,3.89452131261553,3.05877204485864,1.0,0.999047174108004,0.999047174108004,0.999999999999983,2.24572649572653,3.00500483714731,0.0,0.999045349542087,2.2457264957265,1.0,0.0083846633780602,0.241163017612606,0.0,7.43866372829398e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5,20221013,1
36,0.0294117647058823,0.740740740740741,0.0482456140350877,4.38377192982456,10.6765712357818,3.05388037951968,0.043805933257214,0.0,0.0,0.845198168648167,5.18667939950235,3.04221965491218,0.107825007871381,0.041178604441845,5.18447953090161,0.845556801544976,0.125497505618742,0.137739781467194,0.0025756163790827,0.0009608387181692,0.0148517930209024,-0.0154535422153548,0.0025015888587868,-0.0024222363168976,0.0,-0.0004079937940942,0.0,6,20221031,1
37,0.148148148148148,0.773584905660377,0.141280353200883,2.93818984547461,5.22183476918869,3.78034232835534,0.204965520904679,0.288178356511198,0.127501770137819,0.815843080393688,3.60141541441619,3.81019728555227,0.138108040102449,0.363597583599094,3.87019636599332,0.759183660883961,0.114034496746692,0.322789040281854,0.0038295813678596,0.0022109247968807,0.0445797617198772,-0.0189909873229425,0.0102369555209463,-0.0087448345001855,0.0,-0.0020080969113058,2.0,6,20221031,1
38,0.973214285714286,1.0,0.941304347826087,2.2304347826087,4.56987780619494,2.12650586883904,0.973214285714286,0.972490886899152,0.972490886899152,1.0,2.23043478260869,2.44916382574307,1.72301780753348e-13,0.972447286762369,2.2304347826087,1.0,0.0092645102106402,0.12770005749235,8.1735120039393e-28,2.78984744008298e-05,2.20029473082368e-14,-7.15686295582874e-16,0.0,-9.864869163536952e-15,0.0,0.0,3.0,6,20221031,1
39,1.0,1.0,1.0,3.68398268398268,8.98885351813768,2.55835228418829,1.0,1.0,1.0,,,2.68746978502351,0.0,1.0,3.68398268398268,1.0,,,,,,,,,,,4.0,6,20221031,1
40,1.0,1.0,1.0,4.56888888888889,18.3170700321703,1.51836417206459,1.0,1.0,1.0,,,1.63307336503922,0.0,1.0,4.56888888888889,1.0,,,,,,,,,,,5.0,6,20221031,1
41,1.0,1.0,1.0,1.96529284164859,3.7509667075356,2.16297949318791,1.0,1.0,1.0,,,2.2196508234209,3.8495628385673e-09,1.0,1.96529285775879,0.999999991802645,,,,,,,,,,,6.0,6,20221031,1
42,0.0071942446043165,0.0995260663507109,0.05,0.913636363636364,1.46860633671568,1.50410192523945,0.335172678677225,0.206314317797495,0.0,0.0761860288670149,11.9921772695509,1.54161395953304,0.744230724675742,0.0088661329757201,2.74090909090908,0.333333333333335,0.108579664044588,0.0850202755675928,0.0015342195994979,0.0002958547258161,0.0632747012978008,-0.0111003178279931,0.0008038669254029,-0.0076950991075269,0.0,-9.7761594023571e-05,0.0,7,20221031,2
43,0.114035087719298,0.316498316498316,0.23841059602649,0.485651214128035,0.754771532946532,0.876400202034187,1.33893325277841,1.0,0.0,0.0,inf,1.27540227856464,0.551546237684657,0.11010722850593,1.45695364238411,0.333333333333333,0.0582656249885304,0.124703036301327,0.0030258853053611,0.0022742718508695,0.0687794904998503,-0.0117540535054049,0.0034497644050395,-0.0157359137355718,0.0,-0.0007892642805469,2.0,7,20221031,2
44,0.864864864864865,0.918552036199095,0.884444444444445,0.762222222222222,0.880975006186587,4.89237133357414,0.958045367692167,0.966808554501289,0.83685912605172,0.203452664531104,3.74643519159068,4.96522123246274,0.266164905250609,0.945712260748185,2.28666666666667,0.333333333333333,1.28480176610261,5.89687698409355,0.0273598381372655,0.0005293124089239,1.56954170374576,-0.18620700814016,0.0202208876471466,-0.228796166726787,0.0,-0.002947651260517,3.0,7,20221031,2
45,1.0,1.0,1.0,0.562222222222222,0.9593714427122,0.795906956006403,1.0,1.0,1.0,,,0.851386303588068,0.0,1.0,0.562222222222222,1.0,,,,,,,,,,,4.0,7,20221031,2
46,1.0,1.0,0.99780701754386,0.462719298245614,0.570035666088298,1.99512109171248,1.0,0.995252847900592,0.995252847900592,0.999999999999992,0.462719298245618,1.63553965706696,3.4318942077504305e-15,0.995237799563019,0.462719298245614,1.0,0.0013018195113452,0.260485498508146,1.4400619056881398e-29,7.44093998729626e-06,8.93958673533092e-16,-9.65532852739135e-18,0.0,-1.93196755986299e-15,0.0,0.0,5.0,7,20221031,2
47,1.0,1.0,0.997899159663866,0.665966386554622,0.862923485183547,2.25181641640757,1.0,0.996840632498633,0.996840632498633,1.00000000000025,0.665966386554456,2.23510704656783,0.0,0.996840592126211,0.665966386554622,1.0,0.001815957795923,0.279096265782418,0.0,4.40533712483586e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7,20221031,2
48,0.0,1.0,0.0021834061135371,8.15720524017467,20.5441602247427,5.37178002287327,0.0,0.0,0.0,0.713414105341414,11.4340397520889,5.54712089845491,0.0,0.0,8.15720524017467,1.0,,,,,,,,,,,0.0,8,20221122,1
49,0.0,0.578947368421053,0.0239130434782608,5.26521739130435,13.1582646585204,3.51227013334125,0.0,0.016674575637415,0.0,0.777940903869229,6.76814571019064,3.80084607416143,0.154648155795132,1.30597818368548e-14,6.66726738656025,0.789711449388976,,,,,,,,,,,0.5,8,20221122,1
50,0.102564102564102,0.72,0.0512249443207126,5.39866369710468,16.2625874960229,2.68278480721101,0.161005893161171,0.187620795880706,0.0,0.806434167645849,6.69448780036753,2.75863305016819,0.151748412455176,0.166918092324281,6.63652052842911,0.813478037772688,0.393628300745432,0.0824224682959161,0.0052087988028641,0.0034993652180946,0.0125074787145423,-0.0420790316133724,0.0189339065699046,-0.0015331165176999,0.0,-0.0023208422392242,1.0,8,20221122,1
51,0.0769230769230769,0.769230769230769,0.084090909090909,3.67954545454546,7.69434147856699,3.3722895686502,0.108090649935939,0.161789574880366,0.0067325731841606,0.843891989699815,4.36020900714359,3.16452156798663,0.145206341578931,0.238142547792552,4.67334738840835,0.787346873393599,0.149773433630857,0.182799141884601,0.0035859265088263,0.00256330583381,0.0265435946368309,-0.0208011920521997,0.0106566146940478,-0.0044719586431287,0.0,-0.0017953838144218,1.5,8,20221122,1
52,0.267326732673267,0.81578947368421,0.217299578059072,2.36708860759494,3.73811116760778,4.08680983057875,0.344429400819789,0.357454183484109,0.218182893197076,0.82186205817809,2.88015316444017,4.1457521020034,0.0801644147780876,0.361342968860391,2.88918667162279,0.819292374163347,0.0380559285234568,0.553888531009142,0.0023365756406614,0.001344134606919,0.0444021499406425,-0.0078585577120538,0.0035183892550979,-0.0125912054074349,0.0,-0.000997716594207,2.0,8,20221122,1
53,1.0,1.0,1.0,2.2292576419214,3.56439375842069,3.72215954062808,1.0,1.0,1.0,,,3.56993919325826,2.9430682940106e-09,1.0,2.22925765898883,0.999999992343894,,,,,,,,,,,4.0,8,20221122,1
54,0.223880597014925,0.801470588235294,0.31063829787234,1.57021276595745,2.54836456017783,2.52063958267424,0.304971344682608,0.291739660113751,0.0526590962329238,0.747629852220959,2.10025423850167,2.67127315534257,0.136246535175774,0.335078268026009,2.1481005267314,0.730977319923998,0.0284081383393403,0.243992407791099,0.0025295316881625,0.0015161885071384,0.0332431201707318,-0.0068610681494818,0.0031120621106365,-0.0113123043292989,0.0,-0.0010590038933287,0.0,9,20230111,1
55,0.0416666666666666,0.75,0.114537444933921,3.38325991189427,8.52828427225253,2.22476062885615,0.0632245544806533,0.144834713121128,0.0,0.788911858783993,4.28851445725399,2.12851003963999,0.160857254161748,0.089376406871761,4.26986809186931,0.792357009420662,0.0928640306451837,0.0589729495381896,0.0023091731752324,0.0013689689112559,0.0094862267325325,-0.011986351655356,0.0035847988280371,-0.0017603537352333,0.0,-0.0006652290931813,0.5,9,20230111,1
56,0.0408163265306122,0.861111111111111,0.0760869565217391,4.33695652173913,11.2435114142275,2.72338266534485,0.0500749315321985,0.10288553020205,0.0110009636943889,0.907093371040184,4.78115777294883,2.77484369576954,0.064443449637122,0.107615136301881,4.79526546088542,0.904424699136121,0.0778436221904839,0.0978174967217293,0.001796644599241,0.0014616753942864,0.0063036969236161,-0.0093180486071245,0.0027544854607218,-0.0011889267111677,0.0,-0.0005195175750766,1.0,9,20230111,1
57,0.142857142857143,0.605263157894737,0.0706638115631691,4.48179871520343,12.0570714357923,2.65159030763417,0.285228923092228,0.316284224077889,0.0,0.673264128398921,6.65682089117316,2.60426462208878,0.306904567997023,0.291613413763505,6.65654392253463,0.673292141892287,0.652030497763799,0.0792955721321782,0.0062229861453731,0.0048877290523775,0.0243361733093029,-0.0608243444072445,0.0401428173364599,-0.0024615407700402,0.0,-0.0040603417900628,1.5,9,20230111,1
58,0.219512195121951,0.826086956521739,0.0648769574944071,4.94407158836689,13.5417080486753,2.84308879350081,0.284195650234727,0.179555740928194,0.0700752151970077,0.882269482951376,5.60381117550154,2.99428214135188,0.0755051104708675,0.197258907268465,5.54345786368613,0.891875019156243,0.135867488908486,0.116338745371073,0.0026405199997767,0.0023439037119227,0.0087841698212849,-0.016170287425779,0.0070759103668777,-0.0014132661995956,0.0,-0.0011384280081477,2.0,9,20230111,1
59,0.132075471698113,0.666666666666667,0.0657894736842105,5.47587719298246,21.8939223057644,1.82635818251474,0.247360321346231,0.185104184550218,0.0,0.710839509672604,7.70339453346441,1.88249310276241,0.301203942887218,0.219143251933265,7.69224733928499,0.711869620340555,0.796166259905465,0.030106249668048,0.0061423097979115,0.0046882468360886,0.009068121105563,-0.0657400729844367,0.0377555528587691,-0.0008391981749795,0.0,-0.0034940414541867,2.5,9,20230111,1
60,0.31578947368421,0.666666666666667,0.0391705069124423,10.9861751152074,74.4016560062154,1.90325835215918,0.586151461649084,0.501350651116702,0.222786975783813,0.641586454866968,17.1234523919077,1.74649961003445,0.344672309135367,0.349448238404886,15.374775514226,0.71455840802632,8.34848579428025,0.0187079932454223,0.0173133250019307,0.0110511861664083,0.0064481272311885,-0.371863961857237,0.228427461971339,-0.0002996833043061,0.0,-0.0106163997922898,3.0,10,20230111,2
61,0.0,0.666666666666667,0.01875,11.8625,44.0186520376176,4.37611148514851,0.0,0.586518193833841,0.453621947131716,0.756768695220336,15.6751991393436,3.77448785366472,1.51723594224317,0.831497606451684,35.5875,0.333333333333333,1867.87889491695,0.159778369296444,0.163792214301743,0.0393070398396136,0.242421484689567,-17.4847829460565,8.51640625761994,-0.0022706613716386,0.0,-0.0797696406286845,3.5,10,20230111,2
62,0.35,0.8,0.17741935483871,4.14516129032258,11.1082097891678,2.46764935295772,0.478905974421284,0.546572147353147,0.395588606829706,0.750197394970512,5.52542746497475,2.24089512716583,0.252153699788515,0.545033098475742,5.75542904305048,0.720217599646676,0.506545630448203,0.0612088100175674,0.0072717972855851,0.0026689536454542,0.0154340279055819,-0.0574659906963412,0.0293625023311858,-0.0019313692251075,0.0,-0.0036743378800093,4.0,10,20230111,2
63,0.692307692307692,1.0,0.146118721461187,7.85159817351598,22.4333040761523,4.22773537540721,0.692307692307692,0.689813298364305,0.689813298364305,1.0,7.85159817351598,4.27899936128953,0.0,0.699514315572075,7.85159817351598,1.0,0.0508187440119814,0.226592956839641,0.0,0.0003178447187921,0.0,0.0,0.0,0.0,0.0,0.0,4.5,10,20230111,2
64,1.0,1.0,0.117647058823529,11.1328976034858,36.098020188182,4.96458243412263,1.0,0.759684802348303,0.759684802348303,1.0,11.1328976034858,5.10664175951851,0.0,0.759398544786883,11.1328976034858,1.0,0.0771318668650466,0.250505570765869,0.0,0.0002207534007273,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10,20230111,2
65,1.0,1.0,0.776018099547511,7.89366515837104,26.0408214567878,3.43359304388187,1.0,0.966659593630627,0.966659593630627,0.999999999999999,7.89366515837105,3.56597557707839,0.0,0.965321051541,7.89366515837104,1.0,0.0573916973149499,0.133563519301013,0.0,1.13063514515757e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10,20230111,2
66,0.138461538461538,0.128440366972477,0.167037861915367,1.58351893095768,2.06053133948457,5.2567441850101,1.59287223189062,1.0,0.0,0.0,inf,6.05746507408282,0.414480367950799,0.647377001943294,4.75055679287305,0.333333333333334,1.414436276381,3.20089023717966,0.0069751279481444,0.0043611752998829,1.32670616327635,-0.0979224433708446,0.057883347537082,-0.0930912747790408,0.0,-0.0040615132120878,0.0,11,20230221,1
67,0.0491803278688524,0.675675675675676,0.124472573839662,2.26793248945148,3.33398007154263,4.82484821795674,0.0789480936006935,0.115658375815408,0.0,0.769615641812311,2.94683783207796,4.60543232375878,0.113988982895722,0.156407474655593,3.05142035358056,0.743238304349077,0.0505284864491615,0.867313705932183,0.0024946682980286,0.001434118267027,0.098864207190729,-0.0097003556249148,0.0033733928810582,-0.0240804796451697,0.0,-0.0008216615589782,0.5,11,20230221,1
