,q_0,a,b
0,0.2637117388409887,3.4372104557013623,3.562505369575705
1,0.0026306003360551337,0.00502855785893922,0.025055880332796897
2,0.00502855785893922,0.031526494622169415,0.04836102254337238
3,0.0250558803327969,0.048361022543372385,0.738633948215491
