prob_neg_drop_one_det,prob_neg_drop_zero_det,prob_neg_drop,lambda_rho,var,r,q_single,q_chip,q_chip_uncor,rho,lambda,r_like,Phi_like,q_chip_like,lambda_like,rho_like,var_lam_chip_like,var_r_chip_like,var_rho_chip_like,var_q_chip_like,cov_lam_r_chip_like,cov_lam_rho_chip_like,cov_lam_q_chip_like,cov_r_rho_chip_like,cov_r_q_chip_like,cov_rho_q_chip_like,concentration,dataset,date,date_index
0.991596638655462,1,0.984340044742729,1.21476510067114,1.98964697384657,1.90436026559946,0.991596638655462,0.986952655023944,0.986952655023944,0.999999999999999,1.21476510067114,1.77600306894365,0,0.986938546675237,1.21476510067114,1,0.0045763983597624,0.120960040916986,0,1.44813960511097E-05,0,0,0,0,0,0,4,1,20220531,2
0.7,0.940119760479042,0.723404255319149,1.42765957446809,2.44145080070771,2.01048480970838,0.767809254451066,0.829032223067708,0.753920468194467,0.69476634516438,2.05487727551095,1.8920813973263,0.233108623263837,0.841217327286324,2.20151982199562,0.648488176306287,0.1235053366304,0.111573422779582,0.0100572733365031,0.0006771865843046,0.0260087269769824,-0.0333950328051543,0.0073355001610049,-0.0076612310081598,0,-0.0021607732413658,4,2,20230131,1
0.658536585365854,0.805970149253731,0.442953020134228,3.21252796420582,8.22154673408172,2.06035081818231,0.907255148537188,0.870290369081976,0.689131468607134,0.417249151391593,7.69930376968178,1.9419704286599,0.550031651008905,0.828634114285751,6.0476652253565,0.531201355315835,1.96554649067857,0.0507208898997902,0.014827107607084,0.001475325765393,0.0278980948122225,-0.167756117274946,0.0505891214307425,-0.0024504507479758,0,-0.0044435346314434,4.5,3,20230131,2
0.860655737704918,0.97029702970297,0.787671232876712,1.83561643835616,3.20861415002664,2.45411021454932,0.897967945625103,0.892333557129896,0.863443030329006,0.788436087367085,2.32817404957458,2.87761156739389,0.084546520820251,0.887291687228646,2.2341034680749,0.821634478701155,0.0813635786611497,0.23011623068847,0.0099290279996332,0.00028708312386,0.0194555266889804,-0.0265907584605064,0.003409071660524,-0.0071551437779787,0,-0.0012537516084978,5,3,20230131,2
0.920353982300885,0.97979797979798,0.821888412017167,2.05364806866953,3.70679311458766,2.55117988609872,0.946874924169684,0.918728539071528,0.900718958971975,0.818600007483114,2.50873204238505,2.74492054331951,0.0633980879757821,0.912176573262076,2.35786814369024,0.870976638013107,0.080688737560998,0.227180953360196,0.0098287954353,0.0001773811809362,0.0144028380675517,-0.0263311915789436,0.0025449746824292,-0.0053202871040491,0,-0.0009400922179055,5.5,3,20230131,2
0.918918918918919,0.988372093023256,0.819477434679335,2.52731591448931,4.94508539757946,2.64182577218541,0.933855006613195,0.927256311356964,0.918181130496043,0.889082055081658,2.84261267005011,2.35993655281613,0.0587086520450799,0.926106783247785,2.8142399190488,0.898045648980606,0.140567783452174,0.112869419957793,0.0128988263085679,0.0001500779377813,0.006626411502832,-0.0401793723588347,0.0031995076507063,-0.0021145389837568,0,-0.0010209875516115,6,3,20230131,2
1,1,0.988888888888889,1.76888888888889,3.42976490967582,1.8839262305395,1,0.99366466717956,0.99366466717956,1.00000000000004,1.76888888888882,1.94287393553288,0,0.993637980882204,1.76888888888889,1,0.0075097181188154,0.0995149016982849,0,5.70109835201707E-06,0,0,0,0,0,0,8,0,20220531,1
1,1,0.99562363238512,0.921225382932166,1.44114937233675,1.63226976145185,1,0.995232578319963,0.995232578319963,1.00000000000001,0.921225382932161,1.45232013322788,1.32311880009849E-13,0.995197853429478,0.921225382932166,1,0.0032944650310775,0.0705530521925184,1.52335733458164E-27,1.14170444854154E-05,9.33500697602514E-15,-4.73170702811441E-16,0,-1.01332498528349E-14,0,0,8,1,20220531,2
1,1,0.967441860465116,3.71162790697674,10.5460183227625,2.01571477216592,1,0.991008471426317,0.991008471426317,0.999999999999996,3.71162790697676,1.86798673186218,0,0.990951679694586,3.71162790697674,1,0.025782581172541,0.0402770295427982,0,4.98389175043253E-06,0,0,0,0,0,0,8,3,20230131,2
1,1,1,1.47789473684211,2.40615589606929,2.35297236286824,1,1,1,,,2.25127230104266,0,1,1.47789473684211,1,,,,,,,,,,,16,0,20220531,1
1,1,1,1.17344753747323,1.94195439799285,1.79175905114363,1,1,1,,,1.71080639514473,0,1,1.17344753747323,1,,,,,,,,,,,16,1,20220531,2
1,1,0.997802197802198,3.17582417582418,7.17606622452438,2.52131222885038,1,0.999306894501246,0.999306894501246,0.999999999999958,3.17582417582431,2.37408151691439,0,0.999303614275198,3.17582417582418,1,0.0163168015027049,0.092558198844202,0,4.18618041752446E-07,0,0,0,0,0,0,16,3,20230131,2
1,1,1,1.42070484581498,2.22659023057249,2.50457732215789,1,1,1,,,2.49264005652865,0,1,1.42070484581498,1,,,,,,,,,,,32,0,20220531,1
