,q_0,a,b
0,0.2405673926823368,0.5687980667792423,5.3772968489333515
1,0.00028635008094683685,4.86233310489229e-05,0.0026690250632217596
2,4.86233310489229e-05,7.590965755116535e-05,-0.0006155865714589513
3,0.002669025063221759,-0.0006155865714589513,0.4097702481453044
